NCT_ID,Brief_Title,Official_Title,Start_Date,Year,Status,Phase,Enrollment,Enrollment_Type,Sponsor_Class,Countries,Subspecialty,Retina_Subtype,Modality,AI_Tag,Was_UpRanked,Source_MeSH,Source_Text
NCT04186702,New Concepts in Diabetic Macular Edema (DME),New Concepts in Diabetic Macular Edema (DME) Ranibizumab and Focal/Direct Laser for Chronic Diabetic Macular Edema With Vision Impairment,2014-09-10,2019,COMPLETED,,150.0,ACTUAL,Other,Missing/Not Listed,Retina,Surgical Retina,Surgical/Interventional,False,False,False,True
NCT04187157,Association Between Light Spectrum and Survival After Cataract Surgery,"Association Between the Implantation of Conventional or Blue Light-filtering Intraocular Lens and Survival Among Patients Undergoing Bilateral Cataract Surgery: a Multi-center, Observational Cohort Study",2012-01-01,2019,COMPLETED,,10192.0,ACTUAL,Other,United States,Glaucoma,Glaucoma,Device/Hardware,False,False,True,True
NCT04187417,Short Term Topical Tetracaine is Safe and Highly Efficacious for the Treatment of Pain Caused by Corneal Abrasions,Short Term Topical Tetracaine is Safe and Highly Efficacious for the Treatment of Pain Caused by Corneal Abrasions: a Double-blind Randomized Clinical Trial,2015-01-01,2019,COMPLETED,,118.0,ACTUAL,Other,Missing/Not Listed,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT04187443,MS-553 in Diabetic Retinopathy Patients With Central Involved Macular Edema,"A Multicenter, Open-label, Dose Escalation Study Assessing the Safety and Treatment Effects of MS-553 in Diabetic Retinopathy Patients With Central Involved Macular Edema",2020-06-02,2019,RECRUITING,PHASE1,45.0,ESTIMATED,Industry,China,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT04187599,Post-market Follow Up Study on Paragon CRT® 100 (Paflufocon D),Post-market Follow Up Study on Paragon CRT® 100 (Paflufocon D) Rigid Gas Permeable Contact Lenses for Corneal Refractive Therapy for Temporary Myopic Refractive Power Reduction,2019-08-29,2019,RECRUITING,,250.0,ESTIMATED,Industry,China,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,True,True
NCT04188015,Study of ANX007 in Participants With Primary Open-angle Glaucoma,"A Phase 1b, Randomized, Double-masked, Sham-controlled Study of ANX007 Administered as Intravitreal Injections to Assess Safety and Tolerability in Participants With Primary Open-angle Glaucoma",2018-07-25,2019,COMPLETED,PHASE1,17.0,ACTUAL,Industry,United States,Glaucoma,Glaucoma,Pharmacologic,False,False,True,True
NCT04188301,Safety and Efficacy of IDA for Onchocerciasis,"Safety and Efficacy of Combination Therapy With Ivermectin, Diethylcarbamazine, and Albendazole (IDA) for Individuals With Onchocerciasis",2019-12-06,2019,COMPLETED,PHASE2,154.0,ACTUAL,Other,Ghana,General/Other,General/Other,Pharmacologic,False,False,False,True
NCT04188314,Comparing Quality of Recovery Between Desflurane & Isoflurane in Eye Surgery Patients at Dr George Mukhari Acad Hospital,A Randomised Control Trial to Compare Quality of Recovery Between Desflurane and Isoflurane Inhalational Anaesthesia in Patients Receiving General Anaesthesia for Ophthalmological Surgery at Dr. George Mukhari Academic Hospital,2020-02-20,2019,COMPLETED,,170.0,ACTUAL,Other,South Africa,General/Other,General/Other,Pharmacologic,False,False,False,True
NCT04188327,Stellate Ganglion Block in Herpes Zoster,Utility of Early Serial Stellate Ganglion Block in Acute Herpes Zoster of Face and Neck,2020-05-01,2019,COMPLETED,,208.0,ACTUAL,Other,Egypt,Glaucoma,Glaucoma,Surgical/Interventional,False,False,False,True
NCT04189068,Fatal Cerebral Infarction After Nasal Augmentation With Hyaluronic Acid,Fatal Cerebral Infarction and Ophthalmic Artery Occlusion After Nasal Augmentation With Hyaluronic Acid - A Case Report and Review,2019-09-24,2019,COMPLETED,,1.0,ACTUAL,Other,China,General/Other,General/Other,Surgical/Interventional,False,True,False,True
NCT04189224,Evaluation of a Reusable Silicone Hydrogel Multifocal Contact Lens,Clinical Evaluation of a Reusable Multifocal Optical Design in a Presbyopic Population Phase II,2019-11-15,2019,COMPLETED,,46.0,ACTUAL,Industry,United States,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT04190134,Socially Assistive Robots to Enhance Magnification Device Use for Reading,Development of a Behavioral Intervention With Socially Assistive Robots to Enhance Magnification Device Use for Reading,2022-04-22,2019,RECRUITING,PHASE1,20.0,ESTIMATED,Other,United States,Comprehensive & Public Health,Comprehensive & Public Health,Behavioral/Service,False,False,True,False
NCT04190147,Eye and Growth in Adolescents Born Moderate-to-late Preterm,"Ocular Morphology and Visual Function in Relation to Growth, Metabolic, Cardiovascular, and Neuropsychiatric Status, and Quality of Life in Adolescents Born Moderate-to-late Preterm",2019-10-28,2019,COMPLETED,,100.0,ACTUAL,Other,Sweden,Comprehensive & Public Health,Comprehensive & Public Health,Other/Unspecified,False,False,True,True
NCT04191395,Evolution and Treatments of Chronic Inflammatory Systemic Diseases,"Evolution and Treatments of Chronic Inflammatory Systemic Diseases: Implementation of a Hospital Cohort in the Gastroenterology, Dermatology and Rheumatology Departments of the University Hospital of Besançon",2019-12-11,2019,RECRUITING,,3000.0,ESTIMATED,Other,France,General/Other,General/Other,Other/Unspecified,False,False,False,True
NCT04191629,Phase 1 Study to Evaluate the Safety and Tolerability of EO1404 in the Treatment of Corneal Edema,Phase 1 Clinical Study to Evaluate Safety and Tolerability of Magnetic Human Corneal Endothelial Cells in the Treatment of Corneal Edema,2016-05-04,2019,UNKNOWN,PHASE1,35.0,ESTIMATED,Other,Mexico,Cornea & Ocular Surface,Cornea & Ocular Surface,Surgical/Interventional,False,False,True,True
NCT04191954,Fasudil Eye Drop in Retinopathy Of Prematurity(ROP),"Fasudil Eye Drop in Retinopathy Of Prematurity, Retinal Vascularization Induction and Disease Progression Inhibition, a Randomized Clinical Trial",2019-06-02,2019,UNKNOWN,PHASE2/PHASE3,184.0,ESTIMATED,Other,Iran,Retina,Medical Retina,Pharmacologic,False,False,True,True
NCT04192630,A Study of B + L Ophthalmic Viscosurgical Device (OVD) CVisc50,A Study to Document the Safety and Effectiveness of a New Cohesive OVD When Compared to a Control OVD,2019-11-26,2019,COMPLETED,,390.0,ACTUAL,Industry,United States,Cataract & Lens,Cataract & Lens,Surgical/Interventional,False,False,True,True
NCT04192994,Evaluation do Early Pars Plana Vitrectomy in Acute Endophthalmitis,Evaluation do Early Pars Plana Vitrectomy in Acute Endophthalmitis,2019-01-01,2019,COMPLETED,,25.0,ACTUAL,Other,Brazil,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,True
NCT04193020,"Acute and Chronic Inflammatory Disease, Lifestyle and Treatment Response",Impact of Lifestyle and Treatment on the Recurrency and Severity of Acute and Chronic Inflamatory Eye Diseases: Protocol on Prospective Cohort Study,2020-01-01,2019,RECRUITING,,300.0,ESTIMATED,Other,Poland,Uveitis & Inflammation,Uveitis & Inflammation,Other/Unspecified,False,False,True,True
NCT04193527,A Study to Evaluate the Diagnostic Efficacy of DaTSCAN™ Ioflupane (123I) Injection in Single Photon Emission Computed Tomography (SPECT) for the Diagnosis of Parkinsonian Syndrome (PS) in Chinese Patients,"A Multicentre, Phase 3, Clinical Study to Compare the Striatal Uptake of a Dopamine Transporter Radioligand, DaTSCAN™ Ioflupane (123I) Injection, After Intravenous Administration to Chinese Patients With a Diagnosis of Parkinson's Disease, Multiple System Atrophy, Progressive Supranuclear Palsy, or Essential Tremor and to Healthy Controls",2020-06-28,2019,COMPLETED,PHASE3,172.0,ACTUAL,Industry,China,Neuro-Ophthalmology,Neuro-Ophthalmology,Pharmacologic,False,False,True,False
NCT04193592,Efficacy and Safety of Pirfenidone Treatment in HPS-ILD,Pirfenidone in the Treatment of Hermansky Pudlak Syndrome (HPS) - Related Interstitial Lung Disease (ILD),2019-12-01,2019,UNKNOWN,PHASE2,50.0,ESTIMATED,Other,Puerto Rico|United States,General/Other,General/Other,Pharmacologic,False,False,True,False
NCT04193774,Optimization of Sampling and Processing of Samples for Molecular Microbial Research on Ocular Surface Samples,Optimization of Sampling for Molecular Microbial Research on Ocular Surface Samples and Building a Framework for Comparing Current Sequencing Results Using Different Extraction Protocols.,2019-08-19,2019,COMPLETED,,24.0,ACTUAL,Other,Belgium,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,False,True
NCT04193917,Confounding Factors in Ocular Surface Microbiome Research,Confounding Factors in Ocular Surface Microbiome Research,2019-11-24,2019,COMPLETED,,450.0,ACTUAL,Other,Belgium,Cornea & Ocular Surface,Cornea & Ocular Surface,Imaging/Diagnostics,False,False,False,True
NCT04195581,A Clinical Evaluation of Two Contact Lenses Used With Three Care Systems,A Clinical Evaluation of Two Contact Lenses Used With Three Care Systems,2019-09-16,2019,COMPLETED,,33.0,ACTUAL,Industry,United Kingdom,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT04195711,"Comparative Validation of ""Blinq"" and ""2WIN"" Vision Screeners",Comparative Validation of the Birefringent Amblyopia Screener With Isolated Small-angle Strabismus,2019-11-18,2019,COMPLETED,,100.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Imaging/Diagnostics,False,False,True,True
NCT04195893,Refitting Frequent Replacement Lens Wearers Into Clariti 1 Day And 1-Day Acuvue Moist Daily Disposable Spherical Lenses,Refitting Frequent Replacement Lens Wearers Into Clariti 1 Day And 1-Day Acuvue Moist Daily Disposable Spherical Lenses (BEAGLE 2),2019-11-24,2019,COMPLETED,,56.0,ACTUAL,Industry,Canada,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT04196049,Removal of Massive Subretinal Organized Blood Clot With Fragmatome,Removal of Massive Subretinal Organized Blood Clot With Fragmatome,2019-01-07,2019,COMPLETED,,3.0,ACTUAL,Other,Taiwan,Retina,Surgical Retina,Surgical/Interventional,False,False,True,True
NCT04196569,Trifocal Intraocular Lens (IOL) Aberrometry Outcomes,Spectacle Independence After Implantation of Trifocal and Trifocal Toric Intraocular Lenses Using Intraoperative Aberrometry: A Prospective Analysis,2019-12-12,2019,COMPLETED,,24.0,ACTUAL,Other,United States,Cataract & Lens,Cataract & Lens,Device/Hardware,False,False,True,True
NCT04196621,Clinical Evaluation of Reproducibility of Keratometric Measurements and Influencing Factors in Cataract Patients,Clinical Evaluation of Reproducibility of Keratometric Measurements and Influencing Factors in Cataract Patients,2019-01-01,2019,COMPLETED,,80.0,ACTUAL,Other,Austria,Cornea & Ocular Surface,Cornea & Ocular Surface,Device/Hardware,False,False,True,True
NCT04196673,Posterior Capsule Opafication of Two Different Hydrophobic Acrylic Intraocular Lenses,Posterior Capsule Opafication of Two Different Hydrophobic Acrylic Intraocular Lenses: Vivinex iSert P261 vs. Acrysof SN60WF,2015-09-01,2019,COMPLETED,,80.0,ACTUAL,Other,Missing/Not Listed,Cataract & Lens,Cataract & Lens,Device/Hardware,False,False,False,True
NCT04197102,Use of CBD Oil in the Treatment of Posttraumatic Stress Disorder,Use of Cannabidiol (CBD) Oil in the Treatment of PTSD: A Placebo-Controlled Randomized Clinical Trial,2020-01-15,2019,SUSPENDED,PHASE2,150.0,ESTIMATED,Other,United States,Comprehensive & Public Health,Comprehensive & Public Health,Pharmacologic,False,False,True,False
NCT04198350,Pancreatic Islet Transplantation to the Anterior Chamber of the Eye,Pancreatic Islet Transplantation to the Anterior Chamber of the Eye,2022-09-01,2019,WITHDRAWN,,0.0,ACTUAL,Other,United Kingdom,Comprehensive & Public Health,Comprehensive & Public Health,Surgical/Interventional,False,False,True,True
NCT04198740,Proteomic and Metabolomic Lacrimal Fingerprint in Diverse Pathologies of the Ocular Surface,Proteomic and Metabolomic Lacrimal Fingerprint in Diverse Pathologies of the Ocular Surface,2020-02-01,2019,RECRUITING,,300.0,ESTIMATED,Other,Canada,Cornea & Ocular Surface,Cornea & Ocular Surface,Imaging/Diagnostics,False,False,True,True
NCT04199286,Bilateral and Unilateral Horizontal Strabismus Surgery,Assessment of Symmetrical and Asymmetrical Horizontal Strabismus Surgery: Efficacy and Lateral Incomitance,2019-12-21,2019,COMPLETED,,40.0,ACTUAL,Other,Egypt,Neuro-Ophthalmology,Neuro-Ophthalmology,Surgical/Interventional,False,False,True,True
NCT04200248,A Phase II Study of RBM-007 Alone and RBM-007 With Eylea® in Subjects With Wet Age-related Macular Degeneration,"A Multi-Center, Randomized, Double Masked and Active Controlled Phase II Study Assessing the Efficacy and Safety of Intravitreal Injections of RBM-007 Monotherapy and RBM-007 in Combination With Eylea® Compared to Eylea® Monotherapy",2019-12-02,2019,COMPLETED,PHASE2,94.0,ACTUAL,Industry,United States,Retina,Medical Retina,Pharmacologic,False,False,False,True
NCT04200651,Prospective Study on DEXTENZA® Safety And Efficacy Following Concomitant MIGS and Cataract Surgery,Prospective Study on DEXTENZA® Safety And Efficacy Following Concomitant MIGS and Cataract Surgery,2020-01-13,2019,TERMINATED,PHASE4,25.0,ACTUAL,Other,United States,Glaucoma,Glaucoma,Pharmacologic,False,False,True,True
NCT04200833,Golimumab in Juvenile Idiopathic Arthritis-associated Uveitis Failing Adalimumab,Golimumab in Juvenile Idiopathic Arthritis-associated Uveitis Failing Adalimumab,2010-03-01,2019,COMPLETED,,10.0,ACTUAL,Other,Missing/Not Listed,Uveitis & Inflammation,Uveitis & Inflammation,Pharmacologic,False,False,True,True
NCT04200898,Clinical Investigation of the Cheetah System For The Correction of Myopia With and Without Astigmatism,Clinical Investigation of the Cheetah System For The Correction of Myopic Refractive Errors With and Without Astigmatism,2019-12-31,2019,COMPLETED,,286.0,ACTUAL,Industry,Croatia|India|Italy|Singapore,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT04201262,An Efficacy and Safety Study of Ravulizumab in Adult Participants With NMOSD,"A Phase 3, External Placebo-Controlled, Open-Label, Multicenter Study to Evaluate the Efficacy and Safety of Ravulizumab in Adult Patients With Neuromyelitis Optica Spectrum Disorder (NMOSD)",2019-12-09,2019,COMPLETED,PHASE3,58.0,ACTUAL,Industry,Australia|Austria|Canada|Denmark|France|Germany|Italy|Japan|Poland|South Korea|Spain|United Kingdom|United States,Neuro-Ophthalmology,Neuro-Ophthalmology,Pharmacologic,False,False,True,True
NCT04201340,Topcon DRI OCT Triton With SS-OCT Angio Software Evaluation Study,Topcon DRI OCT Triton With SS-OCT Angio Software Evaluation Study,2019-12-11,2019,COMPLETED,,211.0,ACTUAL,Industry,United States,General/Other,General/Other,Device/Hardware,False,False,False,True
NCT04201574,Phase 1/2a Safety and Efficacy of ALY688 Ophthalmic Solution in Subjects With Dry Eye Disease,"A Phase 1/2a, Randomized, Double-Masked, Vehicle-Controlled Study Evaluating the Safety and Exploratory Activity of Two Concentrations of ALY688 Ophthalmic Solution in Subjects With Dry Eye Disease",2019-12-16,2019,COMPLETED,PHASE1/PHASE2,138.0,ACTUAL,Industry,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
NCT04201639,Evaluating the Performance of Precision1 Daily Disposable Contact Lens in a Group of Heavy Digital Device Users,Evaluating the Performance of Precision1 Daily Disposable Contact Lens in a Group of Heavy Digital Device Users,2019-12-13,2019,COMPLETED,,32.0,ACTUAL,Other,Canada,Refractive Surgery,Refractive Surgery,Device/Hardware,False,False,True,False
NCT04201925,Functional Changes After Upper Blepharoplasty,Objective and Subjective Functional Outcomes Following Upper Blepharoplasty,2019-01-01,2019,UNKNOWN,,50.0,ESTIMATED,Other,United Arab Emirates,Oculoplastics & Orbit,Oculoplastics & Orbit,Surgical/Interventional,False,False,True,True
NCT04202055,Immunologic Biomarker Profile of Cerebrospinal Fluid,Immunologic Biomarker Profile of Cerebrospinal Fluid,2018-01-02,2019,COMPLETED,,165.0,ACTUAL,Other,France,Neuro-Ophthalmology,Neuro-Ophthalmology,Other/Unspecified,False,False,True,False
NCT04202510,IOP and Medication Reduction in MIGS Procedures,"Pressure Reduction and Medication Use Following Different Minimally Invasive Glaucoma Surgery Procedures, Prospective Randomized Clinical Trial of Efficacy",2020-01-06,2019,WITHDRAWN,,0.0,ACTUAL,Other,United States,Glaucoma,Glaucoma,Surgical/Interventional,False,False,True,True
NCT04202562,Efficacy and Safety of ab Interno Trabeculectomy With the Kahook Dual Blade,"Efficacy and Safety of the ab Interno Trabeculectomy With Kahook Dual Blade Combined With Cataract Surgery Versus Cataract Surgery Alone: a Prospective, Single-center, Randomized Study",2017-02-02,2019,COMPLETED,,42.0,ACTUAL,Other,Spain,Glaucoma,Glaucoma,Surgical/Interventional,False,False,False,True
NCT04204122,Vigamox Treatment for Ocular Graft-Versus-Host Disease,Evaluation of Topical Vigamox in the Initial Management of Ocular Graft-Versus-Host Disease,2020-06-15,2019,WITHDRAWN,PHASE2,0.0,ACTUAL,Other,United States,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,False,True
NCT04204954,Evaluation of Treatment Option for Demodicosis in Patients Undergoing Cataract Surgery,A Randomized Controlled Trial of Treatment Efficacy in Ameliorating Demodex Spp. Infestation Among Cases Undergoing Cataract Surgery,2019-05-06,2019,COMPLETED,PHASE2/PHASE3,160.0,ACTUAL,Other,Mexico,Cornea & Ocular Surface,Cornea & Ocular Surface,Pharmacologic,False,False,True,True
